Ranking,Project Name,Stars,Forks,Watchers,Open Issues,Created At,Last Commit,Size,Description,Language,Repo URL,Size
123,vista.vim,1934,91,1934,55,16/02/2019,11/12/2024,596.00 KB,:cactus: Viewer & Finder for LSP symbols and tags,Vim Script,https://github.com/liuchengxu/vista.vim,596.00 KB
124,vim-matchup,1926,88,1926,73,17/10/2017,05/09/2026,1002.00 KB,vim match-up: even better % :facepunch: navigate and highlight matching words :facepunch: modern matchit and matchparen.  Supports both vim and neovim + tree-sitter.,Vim Script,https://github.com/andymass/vim-matchup,1002.00 KB
125,vim-pencil,1909,42,1909,41,05/01/2014,03/04/2023,517.00 KB,Rethinking Vim as a tool for writing,Vim Script,https://github.com/preservim/vim-pencil,517.00 KB
126,dotfiles,1908,396,1908,0,07/12/2010,05/05/2023,2.07 MB,~grb. Things in here are often interdependent. A lot of stuff relies on scripts in bin/.,Vim Script,https://github.com/garybernhardt/dotfiles,2.07 MB
127,asyncrun.vim,1905,117,1905,103,24/08/2016,20/11/2025,1.35 MB,:rocket: Run Async Shell Commands in Vim 8.0 / NeoVim and Output to the Quickfix Window !!,Vim Script,https://github.com/skywind3000/asyncrun.vim,1.35 MB
128,creep,1903,27,1903,11,26/02/2014,12/07/2021,785.00 KB,a pretty sweet 4px wide pixel font.,Vim script,https://github.com/romeovs/creep,785.00 KB
129,onehalf,1902,231,1902,65,16/05/2016,07/06/2024,8.46 MB,"Clean, vibrant and pleasing color schemes for Vim, Sublime Text, iTerm, gnome-terminal and more.",Vim script,https://github.com/sonph/onehalf,8.46 MB
130,typescript-vim,1896,142,1896,42,02/10/2012,15/01/2025,172.00 KB,Typescript syntax files for Vim,Vim Script,https://github.com/leafgarland/typescript-vim,172.00 KB
131,vim-eunuch,1887,79,1887,6,26/12/2011,12/08/2026,78.00 KB,eunuch.vim: Helpers for UNIX,Vim Script,https://github.com/tpope/vim-eunuch,78.00 KB
132,vim-obsession,1884,73,1884,25,11/03/2013,03/09/2026,28.00 KB,obsession.vim: continuously updated session files,Vim Script,https://github.com/tpope/vim-obsession,28.00 KB
133,jellybeans.vim,1863,304,1863,13,26/02/2009,30/09/2020,97.00 KB,"A colorful, dark color scheme for Vim.",Vim script,https://github.com/nanotech/jellybeans.vim,97.00 KB
134,vim-prettier,1832,137,1832,25,24/05/2017,04/09/2026,1.09 MB,A Vim plugin for Prettier,Vim Script,https://github.com/prettier/vim-prettier,1.09 MB
135,rainbow,1827,96,1827,60,02/01/2014,27/07/2024,657.00 KB,"Rainbow Parentheses Improved, shorter code, no level limit, smooth and fast, powerful configuration.",Vim Script,https://github.com/luochen1990/rainbow,657.00 KB
136,vim-css-color,1825,81,1825,56,17/05/2011,31/12/2024,727.00 KB,Preview colours in source code while editing,Vim Script,https://github.com/ap/vim-css-color,727.00 KB
137,omnisharp-vim,1780,165,1780,27,20/03/2011,12/10/2025,9.68 MB,Vim omnicompletion (intellisense) and more for C#,Vim Script,https://github.com/OmniSharp/omnisharp-vim,9.68 MB
138,ayu-vim,1777,181,1777,25,17/10/2016,15/07/2024,99.00 KB,Modern theme for modern VIMs,Vim Script,https://github.com/ayu-theme/ayu-vim,99.00 KB
139,vim-ctrlspace,1766,70,1766,44,12/08/2013,19/02/2026,106.42 MB,Vim Space Controller,Vim Script,https://github.com/vim-ctrlspace/vim-ctrlspace,106.42 MB
140,vim-fireplace,1759,141,1759,32,04/12/2012,01/11/2024,930.00 KB,fireplace.vim: Clojure REPL support,Vim Script,https://github.com/tpope/vim-fireplace,930.00 KB
141,seoul256.vim,1756,125,1756,25,31/05/2013,15/07/2026,101.00 KB,:deciduous_tree: Low-contrast Vim color scheme based on Seoul Colors,Vim Script,https://github.com/junegunn/seoul256.vim,101.00 KB
142,vim-coffee-script,1755,199,1755,36,20/01/2010,20/12/2020,432.00 KB,CoffeeScript support for vim,Vim script,https://github.com/kchmck/vim-coffee-script,432.00 KB
143,PowerVim,1738,264,1738,50,22/07/2018,08/05/2024,6.03 MB,Make your vim more power and much easer. 最实用的vim配置🔥,Vim Script,https://github.com/youngyangyang04/PowerVim,6.03 MB
144,neocomplcache.vim,1705,133,1705,0,16/01/2009,07/03/2025,3.73 MB,Ultimate auto-completion system for Vim.,Vim Script,https://github.com/Shougo/neocomplcache.vim,3.73 MB
145,vim-gist,1690,130,1690,39,30/10/2008,10/04/2026,424.00 KB,Vim plugin for Gist,Vim Script,https://github.com/mattn/vim-gist,424.00 KB
146,vim-game-code-break,1634,47,1634,0,12/06/2017,29/08/2018,78.00 KB,Block-breaking game in vim 8.0,Vim script,https://github.com/johngrib/vim-game-code-break,78.00 KB
147,ctrlsf.vim,1632,89,1632,20,03/01/2014,10/05/2026,810.00 KB,A text searching plugin mimics Ctrl-Shift-F on Sublime Text 2,Vim Script,https://github.com/dyng/ctrlsf.vim,810.00 KB
148,tmuxline.vim,1616,83,1616,50,16/11/2013,15/12/2023,98.00 KB,Simple tmux statusline generator with support for powerline symbols and statusline / airline / lightline integration,Vim script,https://github.com/edkolev/tmuxline.vim,98.00 KB
149,vim-notes,1596,106,1596,80,22/12/2010,12/04/2021,1.34 MB,Easy note taking in Vim,VimL,https://github.com/xolox/vim-notes,1.34 MB
150,vim-jsx,1573,92,1573,28,06/10/2013,29/09/2019,55.00 KB,React JSX syntax highlighting and indenting for vim.,Vim script,https://github.com/mxw/vim-jsx,55.00 KB
